x1,x2,y
7.777777777777779,-10.0,-9.995812332156394
7.979797979797979,-10.0,-9.996578084663517
8.18181818181818,-10.0,-9.997203851614067
8.383838383838384,-10.0,-9.997715210447245
8.585858585858585,-10.0,-9.99813306955076
8.787878787878789,-10.0,-9.99847451913784
8.98989898989899,-10.0,-9.998753527540808
9.19191919191919,-10.0,-9.998981510845931
9.393939393939394,-10.0,-9.999167798802945
9.595959595959595,-10.0,-9.999320015825713
9.7979797979798,-10.0,-9.999444392510718
10.0,-10.0,-9.999546020313065
-10.0,-9.797979797979798,-0.0004448074004177895
-9.797979797979798,-9.797979797979798,-0.000544382115870479
-9.595959595959595,-9.797979797979798,-0.0006662461405968365
-9.393939393939394,-9.797979797979798,-0.0008153880720245354
-9.191919191919192,-9.797979797979798,-0.000997912636003993
-8.98989898989899,-9.797979797979798,-0.0012212902178365603
-8.787878787878787,-9.797979797979798,-0.0014946620874656496
-8.585858585858587,-9.797979797979798,-0.0018292137031562174
-8.383838383838384,-9.797979797979798,-0.0022386312087034404
-8.181818181818182,-9.797979797979798,-0.00273965956050211
-7.979797979797979,-9.797979797979798,-0.0033527847545971497
-7.777777777777778,-9.797979797979798,-0.00410306751425278
-7.575757575757576,-9.797979797979798,-0.005021161714430294
-7.373737373737374,-9.797979797979798,-0.0061445579561351105
-7.171717171717171,-9.797979797979798,-0.007519101283036979
-6.96969696969697,-9.797979797979798,-0.009200842301918082
-6.767676767676768,-9.797979797979798,-0.011258293192265836
-6.565656565656566,-9.797979797979798,-0.013775174537809912
-6.363636363636363,-9.797979797979798,-0.01685375583194338
-6.161616161616162,-9.797979797979798,-0.02061891208327728
-5.959595959595959,-9.797979797979798,-0.02522304122568447
-5.757575757575758,-9.797979797979798,-0.030852011821701962
-5.555555555555555,-9.797979797979798,-0.037732337224756655
-5.353535353535354,-9.797979797979798,-0.046139799645943835
-5.151515151515151,-9.797979797979798,-0.056409773113613365
-4.94949494949495,-9.797979797979798,-0.06894951417800647
-4.747474747474747,-9.797979797979798,-0.08425269708966235
-4.545454545454546,-9.797979797979798,-0.10291645634218334
-4.343434343434343,-9.797979797979798,-0.12566114939359382
-4.141414141414142,-9.797979797979798,-0.1533529450354551
-3.9393939393939394,-9.797979797979798,-0.1870291487898014
-3.737373737373738,-9.797979797979798,-0.22792585612026708
-3.5353535353535355,-9.797979797979798,-0.27750702608986155
-3.333333333333333,-9.797979797979798,-0.33749333127383596
-3.1313131313131315,-9.797979797979798,-0.4098880990422663
-2.929292929292929,-9.797979797979798,-0.49699626004993097
-2.7272727272727275,-9.797979797979798,-0.6014304462729487
-2.525252525252525,-9.797979797979798,-0.7260963054016485
-2.3232323232323235,-9.797979797979798,-0.8741469539685898
-2.121212121212121,-9.797979797979798,-1.0488947659256584
-1.9191919191919187,-9.797979797979798,-1.2536682199508187
-1.717171717171718,-9.797979797979798,-1.491603519669957
-1.5151515151515156,-9.797979797979798,-1.765366621755461
-1.3131313131313131,-9.797979797979798,-2.0768124631192117
-1.1111111111111107,-9.797979797979798,-2.426604920191412
-0.9090909090909101,-9.797979797979798,-2.813841659929568
-0.7070707070707076,-9.797979797979798,-3.235747845780586
-0.5050505050505052,-9.797979797979798,-3.6875139591723887
-0.30303030303030276,-9.797979797979798,-4.162347090944007
-0.10101010101010033,-9.797979797979798,-4.651776324937472
0.10101010101010033,-9.797979797979798,-5.1462034725511785
0.30303030303030276,-9.797979797979798,-5.635632706534815
0.5050505050505052,-9.797979797979798,-6.110465838287551
0.7070707070707076,-9.797979797979798,-6.562231951652844
0.9090909090909083,-9.797979797979798,-6.984138137471578
1.1111111111111107,-9.797979797979798,-7.371374877173713
1.3131313131313131,-9.797979797979798,-7.721167334208109
1.5151515151515156,-9.797979797979798,-8.032613175533996
1.7171717171717162,-9.797979797979798,-8.306376277582945
1.9191919191919187,-9.797979797979798,-8.544311577267832
2.121212121212121,-9.797979797979798,-8.749085031261663
2.3232323232323235,-9.797979797979798,-8.92383284319064
2.525252525252524,-9.797979797979798,-9.071883491732809
2.7272727272727266,-9.797979797979798,-9.196549350839952
2.929292929292929,-9.797979797979798,-9.300983537044425
3.1313131313131315,-9.797979797979798,-9.38809169803628
3.333333333333334,-9.797979797979798,-9.460486465791337
3.5353535353535346,-9.797979797979798,-9.520472770964068
3.737373737373737,-9.797979797979798,-9.570053940924256
3.9393939393939394,-9.797979797979798,-9.61095064824689
4.141414141414142,-9.797979797979798,-9.644626851994735
4.3434343434343425,-9.797979797979798,-9.672318647631217
4.545454545454545,-9.797979797979798,-9.695063340678184
4.747474747474747,-9.797979797979798,-9.713727099927043
4.94949494949495,-9.797979797979798,-9.729030282835687
5.1515151515151505,-9.797979797979798,-9.741570023897603
5.353535353535353,-9.797979797979798,-9.75183999736324
5.555555555555555,-9.797979797979798,-9.760247459782759
5.757575757575758,-9.797979797979798,-9.76712778518445
5.9595959595959584,-9.797979797979798,-9.772756755779346
6.161616161616163,-9.797979797979798,-9.777360884920839
6.363636363636363,-9.797979797979798,-9.781126041171422
6.565656565656564,-9.797979797979798,-9.78420462246494
6.767676767676768,-9.797979797979798,-9.786721503809982
6.969696969696969,-9.797979797979798,-9.788778954699918
7.171717171717173,-9.797979797979798,-9.790460695718465
7.373737373737374,-9.797979797979798,-9.791835239045092
7.575757575757574,-9.797979797979798,-9.792958635286572
7.777777777777779,-9.797979797979798,-9.793876729486566
7.979797979797979,-9.797979797979798,-9.794627012246073
8.18181818181818,-9.797979797979798,-9.795240137440045
8.383838383838384,-9.797979797979798,-9.795741165791744
8.585858585858585,-9.797979797979798,-9.796150583297209
8.787878787878789,-9.797979797979798,-9.796485134912832
8.98989898989899,-9.797979797979798,-9.796758506782409
9.19191919191919,-9.797979797979798,-9.796981884364195
9.393939393939394,-9.797979797979798,-9.797164408928138
9.595959595959595,-9.797979797979798,-9.797313550859537
9.7979797979798,-9.797979797979798,-9.797435414884237
10.0,-9.797979797979798,-9.79753498959967
-10.0,-9.595959595959595,-0.0004356361138112371
-9.797979797979798,-9.595959595959595,-0.0005331577423473763
-9.595959595959595,-9.595959595959595,-0.0006525091067700975
-9.393939393939394,-9.595959595959595,-0.0007985759468281533
-9.191919191919192,-9.595959595959595,-0.0009773371177358694
-8.98989898989899,-9.595959595959595,-0.0011961089762316827
-8.787878787878787,-9.595959595959595,-0.0014638443124663579
-8.585858585858587,-9.595959595959595,-0.001791497956699388
-8.383838383838384,-9.595959595959595,-0.0021924738641940908
-8.181818181818182,-9.595959595959595,-0.0026831717345123757
-7.979797979797979,-9.595959595959595,-0.003283655172028136
-7.777777777777778,-9.595959595959595,-0.004018468184062002
-7.575757575757576,-9.595959595959595,-0.004917632606916267
-7.373737373737374,-9.595959595959595,-0.006017866039513768
-7.171717171717171,-9.595959595959595,-0.007364068266891886
-6.96969696969697,-9.595959595959595,-0.009011134213218738
-6.767676767676768,-9.595959595959595,-0.011026163435724271
-6.565656565656566,-9.595959595959595,-0.01349115032053548
-6.363636363636363,-9.595959595959595,-0.016506255711697122
-6.161616161616162,-9.595959595959595,-0.020193779875374657
-5.959595959595959,-9.595959595959595,-0.02470297852000025
-5.757575757575758,-9.595959595959595,-0.03021588786661532
-5.555555555555555,-9.595959595959595,-0.03695435089022559
-5.353535353535354,-9.595959595959595,-0.04518846357076973
-5.151515151515151,-9.595959595959595,-0.05524668500817804
-4.94949494949495,-9.595959595959595,-0.06752787471041871
-4.747474747474747,-9.595959595959595,-0.08251552807750435
-4.545454545454546,-9.595959595959595,-0.10079446755162286
-4.343434343434343,-9.595959595959595,-0.12307019785970529
-4.141414141414142,-9.595959595959595,-0.15019102864297149
-3.9393939393939394,-9.595959595959595,-0.18317287768073331
-3.737373737373738,-9.595959595959595,-0.22322635393222034
-3.5353535353535355,-9.595959595959595,-0.27178523173749325
-3.333333333333333,-9.595959595959595,-0.33053470588674655
-3.1313131313131315,-9.595959595959595,-0.40143679803108556
-2.929292929292929,-9.595959595959595,-0.4867489144818911
-2.7272727272727275,-9.595959595959595,-0.5890298185147436
-2.525252525252525,-9.595959595959595,-0.7111252475583155
-2.3232323232323235,-9.595959595959595,-0.8561233054331548
-2.121212121212121,-9.595959595959595,-1.0272680697210057
-1.9191919191919187,-9.595959595959595,-1.2278193906734822
-1.717171717171718,-9.595959595959595,-1.4608488079241848
-1.5151515151515156,-9.595959595959595,-1.7289673099666887
-1.3131313131313131,-9.595959595959595,-2.03399158759098
-1.1111111111111107,-9.595959595959595,-2.3765718290534448
-0.9090909090909101,-9.595959595959595,-2.755824306116587
-0.7070707070707076,-9.595959595959595,-3.1690313953521203
-0.5050505050505052,-9.595959595959595,-3.6114827435193493
-0.30303030303030276,-9.595959595959595,-4.076525501440006
-0.10101010101010033,-9.595959595959595,-4.555863411021235
0.10101010101010033,-9.595959595959595,-5.040096184457339
0.30303030303030276,-9.595959595959595,-5.519434094028942
0.5050505050505052,-9.595959595959595,-5.984476851931107
0.7070707070707076,-9.595959595959595,-6.426928200072373
0.9090909090909083,-9.595959595959595,-6.8401352892762874
1.1111111111111107,-9.595959595959595,-7.219387766304151
1.3131313131313131,-9.595959595959595,-7.561968007729591
1.5151515151515156,-9.595959595959595,-7.8669922853168
1.7171717171717162,-9.595959595959595,-8.135110787323502
1.9191919191919187,-9.595959595959595,-8.36814020454066
2.121212121212121,-9.595959595959595,-8.568691525462453
2.3232323232323235,-9.595959595959595,-8.739836289722792
2.525252525252524,-9.595959595959595,-8.884834347573369
2.7272727272727266,-9.595959595959595,-9.006929776595829
2.929292929292929,-9.595959595959595,-9.10921068061052
3.1313131313131315,-9.595959595959595,-9.194522797045842
3.333333333333334,-9.595959595959595,-9.265424889177083
3.5353535353535346,-9.595959595959595,-9.324174363315324
3.737373737373737,-9.595959595959595,-9.372733241111385
3.9393939393939394,-9.595959595959595,-9.4127867173552
4.141414141414142,-9.595959595959595,-9.445768566386596
4.3434343434343425,-9.595959595959595,-9.472889397164593
4.545454545454545,-9.595959595959595,-9.495165127468324
4.747474747474747,-9.595959595959595,-9.513444066938856
4.94949494949495,-9.595959595959595,-9.528431720302992
5.1515151515151505,-9.595959595959595,-9.540712910002807
5.353535353535353,-9.595959595959595,-9.550771131438225
5.555555555555555,-9.595959595959595,-9.559005244117136
5.757575757575758,-9.595959595959595,-9.565743707139408
5.9595959595959584,-9.595959595959595,-9.571256616484927
6.161616161616163,-9.595959595959595,-9.575765815128655
6.363636363636363,-9.595959595959595,-9.579453339291598
6.565656565656564,-9.595959595959595,-9.582468444682158
6.767676767676768,-9.595959595959595,-9.584933431566478
6.969696969696969,-9.595959595959595,-9.58694846078858
7.171717171717173,-9.595959595959595,-9.58859552673458
7.373737373737374,-9.595959595959595,-9.589941728961689
7.575757575757574,-9.595959595959595,-9.591041962394065
7.777777777777779,-9.595959595959595,-9.59194112681674
7.979797979797979,-9.595959595959595,-9.592675939828627
8.18181818181818,-9.595959595959595,-9.593276423266023
8.383838383838384,-9.595959595959595,-9.593767121136244
8.585858585858585,-9.595959595959595,-9.594168097043658
8.787878787878789,-9.595959595959595,-9.594495750687825
8.98989898989899,-9.595959595959595,-9.594763486024007
9.19191919191919,-9.595959595959595,-9.594982257882458
9.393939393939394,-9.595959595959595,-9.59516101905333
9.595959595959595,-9.595959595959595,-9.59530708589336
9.7979797979798,-9.595959595959595,-9.595426437257759
10.0,-9.595959595959595,-9.595523958886275
-10.0,-9.393939393939394,-0.00042646482720468484
-9.797979797979798,-9.393939393939394,-0.0005219333688242738
-9.595959595959595,-9.393939393939394,-0.0006387720729433587
-9.393939393939394,-9.393939393939394,-0.0007817638216317712
-9.191919191919192,-9.393939393939394,-0.000956761599467746
-8.98989898989899,-9.393939393939394,-0.0011709277346268053
-8.787878787878787,-9.393939393939394,-0.0014330265374670663
-8.585858585858587,-9.393939393939394,-0.001753782210242559
-8.383838383838384,-9.393939393939394,-0.002146316519684742
-8.181818181818182,-9.393939393939394,-0.002626683908522642
-7.979797979797979,-9.393939393939394,-0.003214525589459123
-7.777777777777778,-9.393939393939394,-0.003933868853871223
-7.575757575757576,-9.393939393939394,-0.004814103499402241
-7.373737373737374,-9.393939393939394,-0.005891174122892426
-7.171717171717171,-9.393939393939394,-0.007209035250746795
-6.96969696969697,-9.393939393939394,-0.008821426124519399
-6.767676767676768,-9.393939393939394,-0.01079403367918271
-6.565656565656566,-9.393939393939394,-0.013207126103261052
-6.363636363636363,-9.393939393939394,-0.01615875559145087
-6.161616161616162,-9.393939393939394,-0.019768647667472033
-5.959595959595959,-9.393939393939394,-0.02418291581431604
-5.757575757575758,-9.393939393939394,-0.029579763911528688
-5.555555555555555,-9.393939393939394,-0.03617636455569453
-5.353535353535354,-9.393939393939394,-0.044237127495595635
-5.151515151515151,-9.393939393939394,-0.05408359690274272
-4.94949494949495,-9.393939393939394,-0.06610623524283096
-4.747474747474747,-9.393939393939394,-0.08077835906534638
-4.545454545454546,-9.393939393939394,-0.09867247876106239
-4.343434343434343,-9.393939393939394,-0.12047924632581676
-4.141414141414142,-9.393939393939394,-0.1470291122504879
-3.9393939393939394,-9.393939393939394,-0.17931660657166526
-3.737373737373738,-9.393939393939394,-0.21852685174417363
-3.5353535353535355,-9.393939393939394,-0.266063437385125
-3.333333333333333,-9.393939393939394,-0.3235760804996572
-3.1313131313131315,-9.393939393939394,-0.3929854970199049
-2.929292929292929,-9.393939393939394,-0.47650156891385137
-2.7272727272727275,-9.393939393939394,-0.5766291907565385
-2.525252525252525,-9.393939393939394,-0.6961541897149827
-2.3232323232323235,-9.393939393939394,-0.8380996568977201
-2.121212121212121,-9.393939393939394,-1.005641373516353
-1.9191919191919187,-9.393939393939394,-1.201970561396146
-1.717171717171718,-9.393939393939394,-1.4300940961784125
-1.5151515151515156,-9.393939393939394,-1.6925679981779165
-1.3131313131313131,-9.393939393939394,-1.9911707120627495
-1.1111111111111107,-9.393939393939394,-2.326538737915478
-0.9090909090909101,-9.393939393939394,-2.6978069523036066
-0.7070707070707076,-9.393939393939394,-3.102314944923655
-0.5050505050505052,-9.393939393939394,-3.5354515278663112
-0.30303030303030276,-9.393939393939394,-3.9907039119360066
-0.10101010101010033,-9.393939393939394,-4.459950497105
0.10101010101010033,-9.393939393939394,-4.933988896363502
0.30303030303030276,-9.393939393939394,-5.403235481523071
0.5050505050505052,-9.393939393939394,-5.858487865574663
0.7070707070707076,-9.393939393939394,-6.291624448491903
0.9090909090909083,-9.393939393939394,-6.696132441080998
1.1111111111111107,-9.393939393939394,-7.067400655434591
1.3131313131313131,-9.393939393939394,-7.402768681251074
1.5151515151515156,-9.393939393939394,-7.701371395099605
1.7171717171717162,-9.393939393939394,-7.963845297064061
1.9191919191919187,-9.393939393939394,-8.19196883181349
2.121212121212121,-9.393939393939394,-8.388298019663244
2.3232323232323235,-9.393939393939394,-8.555839736254946
2.525252525252524,-9.393939393939394,-8.69778520341393
2.7272727272727266,-9.393939393939394,-8.817310202351708
2.929292929292929,-9.393939393939394,-8.917437824176616
3.1313131313131315,-9.393939393939394,-9.000953896055405
3.333333333333334,-9.393939393939394,-9.070363312562831
3.5353535353535346,-9.393939393939394,-9.127875955666582
3.737373737373737,-9.393939393939394,-9.175412541298515
3.9393939393939394,-9.393939393939394,-9.214622786463513
4.141414141414142,-9.393939393939394,-9.246910280778458
4.3434343434343425,-9.393939393939394,-9.273460146697971
4.545454545454545,-9.393939393939394,-9.295266914258464
4.747474747474747,-9.393939393939394,-9.31316103395067
4.94949494949495,-9.393939393939394,-9.327833157770298
5.1515151515151505,-9.393939393939394,-9.339855796108013
5.353535353535353,-9.393939393939394,-9.34970226551321
5.555555555555555,-9.393939393939394,-9.357763028451513
5.757575757575758,-9.393939393939394,-9.36435962909437
5.9595959595959584,-9.393939393939394,-9.369756477190508
6.161616161616163,-9.393939393939394,-9.374170745336475
6.363636363636363,-9.393939393939394,-9.377780637411776
6.565656565656564,-9.393939393939394,-9.380732266899376
6.767676767676768,-9.393939393939394,-9.383145359322974
6.969696969696969,-9.393939393939394,-9.385117966877242
7.171717171717173,-9.393939393939394,-9.386730357750695
7.373737373737374,-9.393939393939394,-9.388048218878286
7.575757575757574,-9.393939393939394,-9.38912528950156
7.777777777777779,-9.393939393939394,-9.390005524146915
7.979797979797979,-9.393939393939394,-9.390724867411183
8.18181818181818,-9.393939393939394,-9.391312709092002
8.383838383838384,-9.393939393939394,-9.391793076480745
8.585858585858585,-9.393939393939394,-9.392185610790108
8.787878787878789,-9.393939393939394,-9.39250636646282
8.98989898989899,-9.393939393939394,-9.392768465265608
9.19191919191919,-9.393939393939394,-9.392982631400724
9.393939393939394,-9.393939393939394,-9.393157629178525
9.595959595959595,-9.393939393939394,-9.393300620927185
9.7979797979798,-9.393939393939394,-9.39341745963128
10.0,-9.393939393939394,-9.39351292817288
-10.0,-9.191919191919192,-0.00041729354059813245
-9.797979797979798,-9.191919191919192,-0.000510708995301171
-9.595959595959595,-9.191919191919192,-0.0006250350391166198
-9.393939393939394,-9.191919191919192,-0.000764951696435389
-9.191919191919192,-9.191919191919192,-0.0009361860811996224
-8.98989898989899,-9.191919191919192,-0.0011457464930219278
-8.787878787878787,-9.191919191919192,-0.0014022087624677745
-8.585858585858587,-9.191919191919192,-0.0017160664637857297
-8.383838383838384,-9.191919191919192,-0.0021001591751753923
-8.181818181818182,-9.191919191919192,-0.0025701960825329074
-7.979797979797979,-9.191919191919192,-0.0031453960068901095
-7.777777777777778,-9.191919191919192,-0.003849269523680444
-7.575757575757576,-9.191919191919192,-0.004710574391888214
-7.373737373737374,-9.191919191919192,-0.005764482206271084
-7.171717171717171,-9.191919191919192,-0.007054002234601702
-6.96969696969697,-9.191919191919192,-0.008631718035820055
-6.767676767676768,-9.191919191919192,-0.010561903922641145
-6.565656565656566,-9.191919191919192,-0.01292310188598662
-6.363636363636363,-9.191919191919192,-0.015811255471204613
-6.161616161616162,-9.191919191919192,-0.01934351545956941
-5.959595959595959,-9.191919191919192,-0.023662853108631823
-5.757575757575758,-9.191919191919192,-0.028943639956442047
-5.555555555555555,-9.191919191919192,-0.035398378221163464
-5.353535353535354,-9.191919191919192,-0.043285791420421535
-5.151515151515151,-9.191919191919192,-0.05292050879730739
-4.94949494949495,-9.191919191919192,-0.0646845957752432
-4.747474747474747,-9.191919191919192,-0.07904119005318838
-4.545454545454546,-9.191919191919192,-0.0965504899705019
-4.343434343434343,-9.191919191919192,-0.11788829479192824
-4.141414141414142,-9.191919191919192,-0.14386719585800428
-3.9393939393939394,-9.191919191919192,-0.1754603354625972
-3.737373737373738,-9.191919191919192,-0.21382734955612687
-3.5353535353535355,-9.191919191919192,-0.2603416430327567
-3.333333333333333,-9.191919191919192,-0.3166174551125678
-3.1313131313131315,-9.191919191919192,-0.38453419600872407
-2.929292929292929,-9.191919191919192,-0.4662542233458115
-2.7272727272727275,-9.191919191919192,-0.5642285629983333
-2.525252525252525,-9.191919191919192,-0.6811831318716497
-2.3232323232323235,-9.191919191919192,-0.8200760083622853
-2.121212121212121,-9.191919191919192,-0.9840146773117002
-1.9191919191919187,-9.191919191919192,-1.1761217321188093
-1.717171717171718,-9.191919191919192,-1.3993393844326403
-1.5151515151515156,-9.191919191919192,-1.656168686389144
-1.3131313131313131,-9.191919191919192,-1.9483498365345182
-1.1111111111111107,-9.191919191919192,-2.2765056467775104
-0.9090909090909101,-9.191919191919192,-2.6397895984906254
-0.7070707070707076,-9.191919191919192,-3.035598494495189
-0.5050505050505052,-9.191919191919192,-3.459420312213272
-0.30303030303030276,-9.191919191919192,-3.9048823224320066
-0.10101010101010033,-9.191919191919192,-4.364037583188763
0.10101010101010033,-9.191919191919192,-4.827881608269663
0.30303030303030276,-9.191919191919192,-5.287036869017197
0.5050505050505052,-9.191919191919192,-5.732498879218219
0.7070707070707076,-9.191919191919192,-6.156320696911432
0.9090909090909083,-9.191919191919192,-6.5521295928857075
1.1111111111111107,-9.191919191919192,-6.9154135445650295
1.3131313131313131,-9.191919191919192,-7.243569354772556
1.5151515151515156,-9.191919191919192,-7.535750504882409
1.7171717171717162,-9.191919191919192,-7.792579806804619
1.9191919191919187,-9.191919191919192,-8.015797459086317
2.121212121212121,-9.191919191919192,-8.207904513864035
2.3232323232323235,-9.191919191919192,-8.371843182787096
2.525252525252524,-9.191919191919192,-8.51073605925449
2.7272727272727266,-9.191919191919192,-8.627690628107585
2.929292929292929,-9.191919191919192,-8.72566496774271
3.1313131313131315,-9.191919191919192,-8.807384995064965
3.333333333333334,-9.191919191919192,-8.875301735948575
3.5353535353535346,-9.191919191919192,-8.931577548017836
3.737373737373737,-9.191919191919192,-8.978091841485643
3.9393939393939394,-9.191919191919192,-9.016458855571825
4.141414141414142,-9.191919191919192,-9.048051995170319
4.3434343434343425,-9.191919191919192,-9.074030896231347
4.545454545454545,-9.191919191919192,-9.095368701048605
4.747474747474747,-9.191919191919192,-9.112878000962484
4.94949494949495,-9.191919191919192,-9.127234595237603
5.1515151515151505,-9.191919191919192,-9.138998682213217
5.353535353535353,-9.191919191919192,-9.148633399588194
5.555555555555555,-9.191919191919192,-9.156520812785889
5.757575757575758,-9.191919191919192,-9.162975551049328
5.9595959595959584,-9.191919191919192,-9.16825633789609
6.161616161616163,-9.191919191919192,-9.17257567554429
6.363636363636363,-9.191919191919192,-9.176107935531952
6.565656565656564,-9.191919191919192,-9.178996089116593
6.767676767676768,-9.191919191919192,-9.18135728707947
6.969696969696969,-9.191919191919192,-9.183287472965903
7.171717171717173,-9.191919191919192,-9.184865188766809
7.373737373737374,-9.191919191919192,-9.18615470879488
7.575757575757574,-9.191919191919192,-9.187208616609054
7.777777777777779,-9.191919191919192,-9.188069921477089
7.979797979797979,-9.191919191919192,-9.188773794993738
8.18181818181818,-9.191919191919192,-9.189348994917982
8.383838383838384,-9.191919191919192,-9.189819031825245
8.585858585858585,-9.191919191919192,-9.190203124536557
8.787878787878789,-9.191919191919192,-9.190516982237812
8.98989898989899,-9.191919191919192,-9.190773444507208
9.19191919191919,-9.191919191919192,-9.190983004918987
9.393939393939394,-9.191919191919192,-9.191154239303717
9.595959595959595,-9.191919191919192,-9.191294155961009
9.7979797979798,-9.191919191919192,-9.191408482004801
10.0,-9.191919191919192,-9.191501897459485
-10.0,-8.98989898989899,-0.00040812225399158007
-9.797979797979798,-8.98989898989899,-0.0004994846217780684
-9.595959595959595,-8.98989898989899,-0.0006112980052898809
-9.393939393939394,-8.98989898989899,-0.0007481395712390068
-9.191919191919192,-8.98989898989899,-0.0009156105629314988
-8.98989898989899,-8.98989898989899,-0.0011205652514170502
-8.787878787878787,-8.98989898989899,-0.0013713909874684827
-8.585858585858587,-8.98989898989899,-0.0016783507173289004
-8.383838383838384,-8.98989898989899,-0.002054001830666043
-8.181818181818182,-8.98989898989899,-0.0025137082565431733
-7.979797979797979,-8.98989898989899,-0.0030762664243210963
-7.777777777777778,-8.98989898989899,-0.0037646701934896647
-7.575757575757576,-8.98989898989899,-0.004607045284374187
-7.373737373737374,-8.98989898989899,-0.005637790289649741
-7.171717171717171,-8.98989898989899,-0.006898969218456609
-6.96969696969697,-8.98989898989899,-0.008442009947120714
-6.767676767676768,-8.98989898989899,-0.010329774166099582
-6.565656565656566,-8.98989898989899,-0.012639077668712188
-6.363636363636363,-8.98989898989899,-0.015463755350958359
-6.161616161616162,-8.98989898989899,-0.01891838325166678
-5.959595959595959,-8.98989898989899,-0.023142790402947606
-5.757575757575758,-8.98989898989899,-0.028307516001355407
-5.555555555555555,-8.98989898989899,-0.0346203918866324
-5.353535353535354,-8.98989898989899,-0.042334455345247435
-5.151515151515151,-8.98989898989899,-0.05175742069187206
-4.94949494949495,-8.98989898989899,-0.06326295630765542
